"","iso2c","value","escalado","year"
"1433","BJ",647.069193099399,1.80978191550755,2013
"1434","BJ",671.427964727988,2.28938514740349,2014
"1435","BM",52902.6213730627,-0.958955876929911,1980
"1436","BM",53788.3358635042,-0.876633221014653,1981
"1437","BM",50578.8075719538,-1.17494254760576,1982
"1438","BM",51151.1817060535,-1.12174328372921,1983
"1439","BM",50948.3350510207,-1.14059684835532,1984
"1440","BM",49510.7840014681,-1.27420990503451,1985
"1441","BM",52366.0537100474,-1.0088271114805,1986
"1442","BM",53891.1904702682,-0.867073408577001,1987
"1443","BM",55598.5119509713,-0.708386562748625,1988
"1444","BM",55376.4332169797,-0.729027651272957,1989
"1445","BM",54934.2736957372,-0.770124129336397,1990
"1446","BM",53266.533612392,-0.925132085646194,1991
"1447","BM",53621.7431056963,-0.892117170331275,1992
"1448","BM",54939.6402065589,-0.769625339457031,1993
"1449","BM",54887.064219634,-0.774512009967374,1994
"1450","BM",56893.0561565791,-0.588065264683128,1995
"1451","BM",58000.7344278408,-0.485112204556009,1996
"1452","BM",60299.7233547225,-0.271432879645869,1997
"1453","BM",62192.9098662436,-0.0954708247700688,1998
"1454","BM",63937.8709118895,0.066714427132754,1999
"1455","BM",69275.6111374094,0.562830225951252,2000
"1456","BM",73481.5895349174,0.953754520565042,2001
"1457","BM",71926.1816123924,0.80918726712645,2002
"1458","BM",73894.2767208645,0.992111694999915,2003
"1459","BM",75117.2791650654,1.10578355030318,2004
"1460","BM",75882.0338560339,1.17686360822658,2005
"1461","BM",79630.8127805177,1.52529353777286,2006
"1462","BM",81436.3411713083,1.69310821627743,2007
"1463","BM",82192.9267385664,1.76342899571144,2008
"1464","BM",77419.1589604528,1.31973156673396,2009
"1465","BM",76393.8313843748,1.22443258477441,2010
"1466","BM",74483.1427406008,1.04684379574581,2011
"1467","BM",70626.2537925398,0.688365589505422,2012
"1468","BM",68637.690459792,0.503538744315281,2013
"1469","BT",325.282859076541,-1.26306152936829,1980
"1470","BT",360.622189213987,-1.196044112887,1981
"1471","BT",363.920746005762,-1.18978873811215,1982
"1472","BT",395.607542279604,-1.12969797763134,1983
"1473","BT",403.05760292882,-1.11556970141904,1984
"1474","BT",408.50295837759,-1.10524314308928,1985
"1475","BT",442.148866083011,-1.04143712863413,1986
"1476","BT",549.944899185401,-0.837013003520368,1987
"1477","BT",559.376678932304,-0.819126600212791,1988
"1478","BT",587.082919084524,-0.766584556314667,1989
"1479","BT",643.374632073982,-0.659833093873608,1990
"1480","BT",641.74152574866,-0.662930112587224,1991
"1481","BT",679.6479500528,-0.59104446520719,1992
"1482","BT",705.489659819569,-0.542038312026231,1993
"1483","BT",751.230463059757,-0.455295568204716,1994
"1484","BT",808.301230727366,-0.347066708438233,1995
"1485","BT",847.489190073424,-0.272750761239115,1996
"1486","BT",878.39137716322,-0.21414793163468,1997
"1487","BT",908.386733846637,-0.157264812924194,1998
"1488","BT",954.294099421781,-0.0702062007110479,1999
"1489","BT",991.877786216832,0.00106740807129245,2000
"1490","BT",1042.57907342998,0.0972172011795843,2001
"1491","BT",1120.40142365505,0.244799309734041,2002
"1492","BT",1170.94789753223,0.340655515222729,2003
"1493","BT",1205.26726452112,0.405738676163337,2004
"1494","BT",1257.54864008661,0.504884944835095,2005
"1495","BT",1311.936198312,0.608025372987387,2006
"1496","BT",1514.07713315398,0.991364931647209,2007
"1497","BT",1555.417373775,1.06976245962412,2008
"1498","BT",1628.87144924668,1.20906058296114,2009
"1499","BT",1788.57864497422,1.51192890586096,2010
"1500","BT",1898.08982029996,1.71960562235832,2011
"1501","BT",1963.6105755337,1.84385901721866,2012
"1502","BT",1976.64164541891,1.86857110526044,2013
"1503","BT",2056.2833352811,2.01960340491098,2014
"1504","BO",1001.59973357886,0.0569305831348301,1980
"1505","BO",982.902555001821,-0.0560585326304394,1981
"1506","BO",924.190886492454,-0.410859631771869,1982
"1507","BO",868.267471947565,-0.748811004165634,1983
"1508","BO",848.649666143738,-0.867363571971307,1984
"1509","BO",817.49019593407,-1.05566369287983,1985
"1510","BO",780.572028269392,-1.27876425871753,1986
"1511","BO",784.108554768862,-1.25739263837336,1987
"1512","BO",791.249470983185,-1.21423929277709,1988
"1513","BO",805.327342361881,-1.12916516074257,1989
"1514","BO",826.289786178462,-1.00248679687309,1990
"1515","BO",852.855140130621,-0.841949428056819,1991
"1516","BO",849.979545791895,-0.859326962335241,1992
"1517","BO",868.950681054304,-0.744682296054132,1993
"1518","BO",891.725914500483,-0.607049044179887,1994
"1519","BO",915.20404236345,-0.465168123690722,1995
"1520","BO",936.464823609851,-0.336686873773168,1996
"1521","BO",963.701828265207,-0.172090645554943,1997
"1522","BO",992.573111778639,0.00238171035426149,1998
"1523","BO",977.751300076913,-0.0871881352412641,1999
"1524","BO",983.42644510562,-0.0528926068549262,2000
"1525","BO",981.522950287974,-0.0643956363319894,2001
"1526","BO",987.672743578915,-0.0272317560588489,2002
"1527","BO",996.365703121435,0.0253007588361419,2003
"1528","BO",1019.73840804587,0.166544596860857,2004
"1529","BO",1046.4278428307,0.327831799857148,2005
"1530","BO",1077.96790672502,0.518431890449195,2006
"1531","BO",1108.2913284588,0.701679678053082,2007
"1532","BO",1157.01908254673,0.996146879344297,2008
"1533","BO",1176.39042814546,1.11321006090217,2009
"1534","BO",1205.2446772042,1.28757947571974,2010
"1535","BO",1247.83763362487,1.54497341694841,2011
"1536","BO",1291.18951655867,1.80695363494049,2012
"1537","BO",1357.56932270283,2.20809413696839,2013
"1538","BO",1409.74664609492,2.52340746666566,2014
"1539","BW",1844.87525449461,-1.7056097479529,1980
"1540","BW",1940.54837659429,-1.64135432682742,1981
"1541","BW",2101.58302138017,-1.53320118319185,1982
"1542","BW",2298.09977850172,-1.40121775137801,1983
"1543","BW",2412.51772772196,-1.32437303940341,1984
"1544","BW",2500.90243586528,-1.26501262011151,1985
"1545","BW",2619.54325074121,-1.18533177187306,1986
"1546","BW",2840.01132174432,-1.03726229910861,1987
"1547","BW",3289.64475084311,-0.735282132633661,1988
"1548","BW",3609.00321312883,-0.520796475284916,1989
"1549","BW",3741.72296997987,-0.431660010612523,1990
"1550","BW",3906.74873759254,-0.32082637247264,1991
"1551","BW",3909.61170238804,-0.318903564848461,1992
"1552","BW",3878.55289310239,-0.339763100175701,1993
"1553","BW",3917.99690095811,-0.313271946965443,1994
"1554","BW",4094.60107891006,-0.194662084782836,1995
"1555","BW",4237.77155657461,-0.0985067682929242,1996
"1556","BW",4483.29456683347,0.066389955823,1997
"1557","BW",4428.84108996157,0.0298182310651798,1998
"1558","BW",4770.96544065569,0.259593780860975,1999
"1559","BW",4786.75207078577,0.270196304797674,2000
"1560","BW",4728.08833446611,0.230796910283434,2001
"1561","BW",4947.29904691253,0.378021923268661,2002
"1562","BW",5108.20740990599,0.486090254267467,2003
"1563","BW",5174.08672867512,0.530335735945803,2004
"1564","BW",5327.8535176786,0.633607684908002,2005
"1565","BW",5677.0200433631,0.868112858967284,2006
"1566","BW",6036.39915171623,1.10947694789994,2007
"1567","BW",6291.19906459515,1.28060417094294,2008
"1568","BW",5695.89192343128,0.880787480371895,2009
"1569","BW",6061.01327324626,1.12600813983594,2010
"1570","BW",6298.80170645421,1.28571021267754,2011
"1571","BW",6469.64560707679,1.4004513911852,2012
"1572","BW",6930.79104295191,1.71016318413139,2013
"1573","BW",7095.62802122687,1.82087002868356,2014
"1574","BR",4142.905089608,-0.544872310381872,1980
"1575","BR",3868.83609164025,-0.957322430250427,1981
"1576","BR",3801.72100188018,-1.0583248311852,1982
"1577","BR",3589.13859978348,-1.37824294624704,1983
"1578","BR",3695.43558545945,-1.21827518335224,1984
"1579","BR",3904.94040148785,-0.902988568942384,1985
"1580","BR",4131.48671129314,-0.562055981426718,1986
"1581","BR",4196.88188674119,-0.46364190266416,1987
"1582","BR",4114.20998657612,-0.588055956736984,1988
"1583","BR",4172.91057625791,-0.499716650102024,1989
"1584","BR",3973.78192928602,-0.79938802819231,1990
"1585","BR",3967.28895329778,-0.809159395054345,1991
"1586","BR",3886.19248505833,-0.931202560440799,1992
"1587","BR",4004.7757689958,-0.75274498210437,1993
"1588","BR",4153.9682237202,-0.528223251113827,1994
"1589","BR",4270.95794989585,-0.352163839278365,1995
"1590","BR",4297.951920651,-0.311540249758035,1996
"1591","BR",4375.29765864076,-0.195141608752487,1997
"1592","BR",4322.57931875952,-0.274478147231922,1998
"1593","BR",4276.72688444,-0.343482092120197,1999
"1594","BR",4385.90757116829,-0.179174608740725,2000
"1595","BR",4392.82161089609,-0.168769577395872,2001
"1596","BR",4461.27499401018,-0.0657531607994311,2002
"1597","BR",4448.70827673896,-0.0846649825789922,2003
"1598","BR",4642.07091019997,0.206329044255366,2004
"1599","BR",4730.65346838158,0.339638127045414,2005
"1600","BR",4860.7841825577,0.53547358840189,2006
"1601","BR",5100.14806495185,0.895695513237356,2007
"1602","BR",5305.30697539564,1.20444191590272,2008
"1603","BR",5246.58220185316,1.11606621465066,2009
"1604","BR",5587.25101644081,1.62874329397755,2010
"1605","BR",5750.61701280943,1.87459497835016,2011
"1606","BR",5806.21434259777,1.95826414744848,2012
"1607","BR",5926.87854295053,2.13985332487597,2013
"1608","BR",5880.64981902813,2.07028309670515,2014
"1609","BN",42874.4463588709,4.19665421196158,1980
"1610","BN",33324.5254515117,1.53413992223208,1981
"1611","BN",33642.090798199,1.62267701920702,1982
"1612","BN",32869.5618732272,1.40729625093471,1983
"1613","BN",32158.0983138078,1.20894048318,1984
"1614","BN",30804.3911953013,0.831527457240213,1985
"1615","BN",29135.9515482181,0.36636712292927,1986
"1616","BN",28894.8564395684,0.299149899018122,1987
"1617","BN",28397.2538232348,0.16041848025066,1988
"1618","BN",27306.1593496738,-0.143778240903587,1989
"1619","BN",26830.0156640014,-0.276526918025123,1990
"1620","BN",26896.7088223377,-0.257932891035774,1991
"1621","BN",27386.8046866055,-0.121294351867894,1992
"1622","BN",26711.2724994683,-0.309632466798145,1993
"1623","BN",26812.7756872679,-0.281333416932583,1994
"1624","BN",27293.1929494247,-0.147393268324701,1995
"1625","BN",27388.1555136176,-0.120917741814517,1996
"1626","BN",26349.5103693517,-0.410491610058293,1997
"1627","BN",25613.0117850768,-0.615827133150047,1998
"1628","BN",25829.1450415392,-0.555569264064088,1999
"1629","BN",26023.3023473281,-0.501438281605378,2000
"1630","BN",26220.2127799337,-0.446539728445088,2001
"1631","BN",26735.0854385996,-0.30299342849274,2002
"1632","BN",27025.5431321059,-0.222013934837829,2003
"1633","BN",26692.7483157507,-0.314797002120702,2004
"1634","BN",26337.9181126619,-0.413723526781606,2005
"1635","BN",27028.567899966,-0.221170630717433,2006
"1636","BN",26614.2595172381,-0.33667964907147,2007
"1637","BN",25664.3837901714,-0.601504637813878,2008
"1638","BN",24801.581989166,-0.842053449334504,2009
"1639","BN",25043.6107294163,-0.774575929290848,2010
"1640","BN",25504.3375216048,-0.646125476165333,2011
"1641","BN",25360.8845107268,-0.686120120631244,2012
"1642","BN",24554.054497849,-0.911064019068599,2013
"1643","BN",23640.8189868805,-1.16567372960226,2014
"1644","BG",2210.70933901809,-1.12848917203959,1980
"1645","BG",2311.32190648507,-1.02110464783156,1981
"1646","BG",2358.29477273649,-0.970970166423446,1982
"1647","BG",2433.11216631165,-0.891117018712153,1983
"1648","BG",2509.87216732795,-0.809190511965884,1984
"1649","BG",2577.2610659156,-0.737265850922793,1985
"1650","BG",2686.41428673043,-0.620765825348742,1986
"1651","BG",2844.87545676785,-0.451639067347064,1987
"1652","BG",3152.69356336121,-0.123102565880768,1988
"1653","BG",3084.85735344062,-0.195504645559224,1989
"1654","BG",2854.62804105202,-0.441230063288024,1990
"1655","BG",2639.55839841735,-0.670775455353422,1991
"1656","BG",2474.02472903137,-0.84745074329154,1992
"1657","BG",2456.92393644795,-0.865702543453119,1993
"1658","BG",2510.10058073251,-0.808946724679774,1994
"1659","BG",2593.41957908268,-0.720019752427936,1995
"1660","BG",2648.53843434443,-0.661190997768469,1996
"1661","BG",2635.40001764264,-0.675213725364915,1997
"1662","BG",2745.90149232782,-0.557274698639972,1998
"1663","BG",2606.42842628948,-0.706135315294816,1999
"1664","BG",2750.58679171602,-0.552274044564236,2000
"1665","BG",2921.02148532054,-0.370367857871718,2001
"1666","BG",3156.56193175005,-0.118973828195655,2002
"1667","BG",3335.87731528274,0.0724107833754299,2003
"1668","BG",3573.93016728918,0.326486321776383,2004
"1669","BG",3852.97775647268,0.624315840993265,2005
"1670","BG",4135.01449911999,0.925335705418278,2006
"1671","BG",4543.07681775112,1.3608635826669,2007
"1672","BG",4833.43278390341,1.67076261477796,2008
"1673","BG",4659.39824910916,1.48501429143078,2009
"1674","BG",4692.72996042982,1.52058946907828,2010
"1675","BG",4797.53988577561,1.63245386384417,2011
"1676","BG",4836.98984307115,1.67455908986973,2012
"1677","BG",4926.39674690241,1.76998372787018,2013
"1678","BG",5031.28332167248,1.88192993112346,2014
"1679","BF",247.944508069899,-1.16960155279632,1980
"1680","BF",252.488500155973,-1.11577222263364,1981
"1681","BF",269.94254712015,-0.909006973286274,1982
"1682","BF",264.136758916532,-0.977783873454062,1983
"1683","BF",252.881780695379,-1.11111331751206,1984
"1684","BF",267.436900919791,-0.938689519830169,1985
"1685","BF",281.330453133143,-0.774102831504509,1986
"1686","BF",273.446045924246,-0.867503601300172,1987
"1687","BF",281.808020593083,-0.768445441265023,1988
"1688","BF",280.368205585119,-0.785501870054677,1989
"1689","BF",271.365075328156,-0.892155328493767,1990
"1690","BF",288.159627573181,-0.693202627739203,1991
"1691","BF",281.155936892598,-0.776170196973705,1992
"1692","BF",283.111803883499,-0.75300048012271,1993
"1693","BF",279.117521523308,-0.800317803713264,1994
"1694","BF",287.080705530053,-0.705983823168068,1995
"1695","BF",310.008865706397,-0.434370783185526,1996
"1696","BF",320.53825725233,-0.309636830484512,1997
"1697","BF",334.451217108571,-0.144820234096304,1998
"1698","BF",349.220295036445,0.0301381630396233,1999
"1699","BF",345.623687229289,-0.0124682027835923,2000
"1700","BF",358.121384154532,0.135582815202056,2001
"1701","BF",363.152383359179,0.195181360293074,2002
"1702","BF",380.328462013577,0.398653723640991,2003
"1703","BF",385.879684407374,0.46441497000362,2004
"1704","BF",406.998837384044,0.714598033002632,2005
"1705","BF",419.561917946238,0.863423602817157,2006
"1706","BF",429.930879705616,0.986257061902686,2007
"1707","BF",447.336165215795,1.19244467018978,2008
"1708","BF",446.711965756704,1.18505023856792,2009
"1709","BF",469.994714424331,1.46086382745275,2010
"1710","BF",485.889019528443,1.64915196285194,2011
"1711","BF",502.153663698144,1.84182723261583,2012
"1712","BF",505.437025585651,1.88072280455748,2013
"1713","BF",510.553764784435,1.94133704826001,2014
"1714","BI",191.784005600885,0.531511572671186,1980
"1715","BI",209.371318347591,1.09606572267787,1981
"1716","BI",201.48862059354,0.843030492430352,1982
"1717","BI",203.036387699453,0.892713940690558,1983
"1718","BI",197.283930311094,0.708059597067599,1984
"1719","BI",213.618105502355,1.232387931019,1985
"1720","BI",213.315232108645,1.2226656707847,1986
"1721","BI",217.470164987081,1.35603934948724,1987
"1722","BI",220.821085932308,1.4636041806367,1988
"1723","BI",216.813456642774,1.33495895895447,1989
"1724","BI",218.05840986456,1.37492205724276,1990
"1725","BI",223.139048896266,1.53801097772453,1991
"1726","BI",220.204358255611,1.44380717274142,1992
"1727","BI",202.184389059554,0.865364716003284,1993
"1728","BI",190.822644762058,0.500651812625391,1994
"1729","BI",172.752691315261,-0.0793951425711913,1995
"1730","BI",156.563952588947,-0.599054954331022,1996
"1731","BI",151.987220181228,-0.745968431759902,1997
"1732","BI",156.969013947611,-0.586052452224272,1998
"1733","BI",152.761248008916,-0.721122076399344,1999
"1734","BI",148.243650573595,-0.866137316470498,2000
"1735","BI",147.378757259394,-0.893900461237265,2001
"1736","BI",149.348411563371,-0.830674400075817,2002
"1737","BI",142.711268796108,-1.04372721533021,2003
"1738","BI",144.524613099006,-0.985518717742437,2004
"1739","BI",140.815135598437,-1.10459324308144,2005
"1740","BI",143.271809100859,-1.0257338265817,2006
"1741","BI",144.900544852602,-0.97345127829512,2007
"1742","BI",146.914433471215,-0.908805292085421,2008
"1743","BI",146.753437667274,-0.913973270306857,2009
"1744","BI",147.104249780329,-0.902712173335979,2010
"1745","BI",148.119097329225,-0.870135485606317,2011
"1746","BI",148.983431906717,-0.84239027633273,2012
"1747","BI",150.744895674309,-0.785847148090087,2013
"1748","BI",152.652870880997,-0.724600990899454,2014
"1749","CV",524.816576690072,-1.15340256351147,1980
"1750","CV",559.708052947006,-1.11035073712572,1981
"1751","CV",564.550783278796,-1.10437539850886,1982
"1752","CV",605.812457358203,-1.05346352491053,1983
"1753","CV",616.336875021803,-1.0404776770568,1984
"1754","CV",657.391814432031,-0.989820888827171,1985
"1755","CV",665.282058718215,-0.980085289661101,1986
"1756","CV",683.644302883934,-0.957428519794042,1987
"1757","CV",713.868604168997,-0.920135418121492,1988
"1758","CV",741.884250295292,-0.885567527550389,1989
"1759","CV",732.17117903953,-0.897552272887509,1990
"1760","CV",725.300087652318,-0.9060303616707,1991
"1761","CV",784.099436352201,-0.833479136460801,1992
"1762","CV",829.360996077903,-0.777631891795364,1993
"1763","CV",961.470141667979,-0.61462531798255,1994
"1764","CV",1068.78407045021,-0.482213017720894,1995
"1765","CV",1159.21739494208,-0.370629324418819,1996
"1766","CV",1255.7384663631,-0.251534093859214,1997
"1767","CV",1379.00668612261,-0.0994361442944547,1998
"1768","CV",1499.16322613731,0.0488223719612884,1999
"1769","CV",1677.5420038274,0.268920028806354,2000
"1770","CV",1681.93348385108,0.274338579576856,2001
